,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
34,2022-06-01,8501,CASTELLÓ DE LA PLANA,CASTELLON,23,,"0,0",,,,,,,,,,,,,
35,2022-06-01,C689E,MASPALOMAS,LAS PALMAS,6,,"0,0",,,,,08,"4,7","10,3",12:10,,,,,
36,2022-06-01,1014A,SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,4,"20,6","0,9","17,0",03:50,"24,1",12:28,29,"2,8","10,8",18:34,"12,4","1015,1",Varias,"1009,9",17
37,2022-06-01,7031X,SAN JAVIER AEROPUERTO,MURCIA,4,"21,3","0,0","17,6",04:15,"25,0",14:19,99,"3,1","7,2",Varias,"13,1","1016,1",Varias,"1012,9",17
38,2022-06-01,7209,LORCA,MURCIA,312,"24,4","0,0","16,4",05:20,"32,3",15:30,17,"1,4","5,6",16:00,,,,,
39,2022-06-01,3519X,PLASENCIA,CACERES,415,"20,9","1,7","17,4",04:40,"24,4",14:00,26,"1,7","6,9",09:40,,,,,
40,2022-06-01,2755X,BENAVENTE,ZAMORA,715,"18,9","0,6","13,4",04:40,"24,4",10:50,18,"3,1","13,3",15:40,"6,1","932,8",Varias,"930,5",Varias
41,2022-06-01,8175,ALBACETE BASE AÉREA,ALBACETE,702,"23,0","0,0","13,9",04:50,"32,2",14:10,30,"1,9","8,9",15:10,"12,9","936,3",08,"933,0",17
42,2022-06-01,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,626,"24,2","0,0","16,5",03:20,"31,9",15:50,14,"3,1","12,2",13:30,,,,,
43,2022-06-01,6277B,ADRA,ALMERIA,8,"22,2","0,0","18,3",04:30,"26,2",13:40,22,"1,4","6,4",15:40,,"1015,0",00,"1011,5",17
44,2022-06-01,9170,"LOGROÑO, AEROPUERTO",LA RIOJA,353,"23,0","0,1","12,7",04:58,"33,4",15:18,24,"0,8","7,8",20:30,"11,6","971,9",Varias,"967,7",17
45,2022-06-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,"22,4","0,0","20,9",05:30,"23,8",15:50,31,"2,2","7,5",10:10,,"1016,7",23,"1012,4",03
46,2022-06-01,9111,BELORADO,BURGOS,820,"20,0","0,0","10,7",05:00,"29,2",15:30,18,"2,2","10,6",13:00,,,,,
47,2022-06-01,5246,SANTA ELENA,JAEN,770,"22,6","0,0","14,5",05:00,"30,7",14:40,,,,,"10,7","929,7",08,"926,7",Varias
48,2022-06-01,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"21,2","0,0","17,6",,"24,8",,,,,,,,,,
49,2022-06-01,5181D,ARROYO DEL OJANCO,JAEN,580,"23,4","0,0","15,9",05:20,"30,9",15:00,,,,,,"944,1",09,"940,5",17
50,2022-06-01,B691Y,SA POBLA,ILLES BALEARS,40,"23,6","0,0","15,1",04:50,"32,1",15:40,99,"2,5","6,7",Varias,"11,8","1012,1",08,"1009,6",17
51,2022-06-01,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,"17,7","0,4","13,8",04:20,"21,6",14:00,28,"1,7","10,0",14:40,,"1010,9",24,"1006,2",11
52,2022-06-01,3260B,TOLEDO,TOLEDO,515,"23,4","0,0","16,6",05:50,"30,3",14:30,24,"3,6","12,5",13:30,"11,8","956,2",Varias,"952,8",17
53,2022-06-01,1249I,OVIEDO,ASTURIAS,336,"16,8","6,2","13,5",04:00,"20,0",10:30,31,"2,2","10,0",12:50,"2,8","977,0",22,"972,3",10
54,2022-06-01,1283U,CABO BUSTO,ASTURIAS,60,"17,1","16,6","14,4",00:50,"19,8",13:40,08,"2,5","11,4",10:30,"7,4","1008,5",22,"1003,3",10
55,2022-06-01,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"12,4","0,0","7,1",06:10,"17,7",14:00,29,"7,2","25,8",01:21,"13,5","769,8",22,"766,4",02
56,2022-06-01,1083L,CASTRO URDIALES,CANTABRIA,45,"18,4","0,0","14,9",04:00,"21,9",14:50,30,"2,8","19,2",16:50,,,,,
57,2022-06-01,2117D,ARANDA DE DUERO,BURGOS,790,"19,0","0,0","9,3",05:00,"28,7",13:50,22,"3,3","13,6",12:50,"8,0","925,4",Varias,"923,1",17
58,2022-06-01,5514,GRANADA BASE AÉREA,GRANADA,687,"22,2","0,0","12,5",04:35,"32,0",15:20,17,"3,1","8,9",15:47,"13,7","937,6",07,"935,1",18
59,2022-06-01,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"22,2","0,0","18,8",03:00,"25,5",10:10,15,"5,3","11,1",22:40,,,,,
60,2022-06-01,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"10,8","1,8","8,1",04:50,"13,4",16:10,19,"7,2","18,3",12:50,"6,6","804,9",21,"802,6",04
61,2022-06-01,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"21,5","0,0","18,7",23:40,"24,3",12:50,23,"2,8","6,9",15:20,,"1013,3",11,"1010,7",04
62,2022-06-01,2465,SEGOVIA,SEGOVIA,1005,"19,8","0,0","14,5",05:20,"25,2",13:10,23,"4,2","12,8",11:40,"12,0","902,4",22,"900,5",04
63,2022-06-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,"22,8","0,0","18,9",05:00,"26,6",15:20,23,"1,9","6,7",12:10,"11,9","1015,6",10,"1012,8",18
64,2022-06-01,B013X,"ESCORCA, LLUC",ILLES BALEARS,490,"20,8","0,0","12,4",04:50,"29,3",12:00,17,"1,4","8,9",23:00,,,,,
65,2022-06-01,4090Y,SAN CLEMENTE,CUENCA,728,"20,8",,"10,8",04:50,"30,9",17:40,99,"4,2","12,8",12:50,,"933,6",08,"930,1",18
66,2022-06-01,0324A,RIPOLL,GIRONA,675,"20,6","0,0","10,4",05:30,"30,9",15:50,,,,,,,,,
67,2022-06-01,5995B,VEJER DE LA FRONTERA,CADIZ,186,"20,8","0,0","16,5",05:40,"25,2",12:40,99,"3,1","9,2",Varias,,"995,6",09,"993,5",02
68,2022-06-01,1473A,PADRÓN,A CORUÑA,100,,"4,4",,,,,30,"0,8","6,7",15:00,,,,,
69,2022-06-01,1024E,"DONOSTIA/SAN SEBASTIÁN, IGUELDO",GIPUZKOA,251,"19,2","0,0","14,4",04:05,"24,0",12:30,28,"4,2","15,6",18:30,"12,2","985,8",22,"981,7",13
70,2022-06-01,9619,LA SEU D'URGELL,LLEIDA,677,"20,9",,"11,2",05:10,"30,6",14:40,23,"0,8","10,3",13:00,,,,,
71,2022-06-01,5427X,DOÑA MENCÍA,CORDOBA,650,"20,8","0,0","13,2",04:30,"28,4",15:00,30,"3,1","9,2",15:20,,,,,
72,2022-06-01,1111,SANTANDER,CANTABRIA,52,"16,8","0,6","14,5",04:20,"19,2",12:55,09,"4,4","10,8",11:26,"11,3","1009,3",19,"1004,5",14
73,2022-06-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"21,6","1,2","13,5",04:50,"29,8",12:45,30,"3,6","16,1",16:16,"10,0","1012,3",20,"1005,4",13
74,2022-06-01,B569X,CAPDEPERA,ILLES BALEARS,57,"22,5","0,0","19,4",04:00,"25,6",11:30,18,"4,2","7,5",09:50,,,,,
75,2022-06-01,7145D,CIEZA,MURCIA,265,"23,4","0,0","15,1",04:50,"31,6",13:00,13,"2,8","10,8",18:40,,,,,
76,2022-06-01,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"23,7","0,0","16,8",02:18,"30,6",15:38,26,"3,3","9,7",Varias,"11,6","1006,6",Varias,"1001,8",18
77,2022-06-01,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"18,8","13,1","14,3",23:57,"23,3",12:18,21,"3,1","9,7",16:47,"3,4","1002,4",Varias,"998,3",05
78,2022-06-01,5641X,ÉCIJA,SEVILLA,130,"23,7","0,0","16,2",02:50,"31,2",16:30,,,,,,"1002,7",08,"998,7",17
79,2022-06-01,4148,VISO DEL MARQUÉS,CIUDAD REAL,804,"21,4","0,0","13,2",03:20,"29,5",14:40,22,"4,2","11,7",12:50,,,,,
80,2022-06-01,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"22,6","0,0","11,3",05:00,"34,0",14:30,23,"1,1","8,9",13:10,,,,,
81,2022-06-01,6058I,ESTEPONA,MALAGA,19,"25,8","0,0","17,8",06:10,"33,8",15:00,26,"3,9","12,8",13:20,"8,4","1014,6",08,"1012,4",17
82,2022-06-01,9898,"HUESCA, AEROPUERTO",HUESCA,546,"24,6","0,4","16,2",05:00,"33,0",14:40,18,"3,6","11,7",18:10,"12,8","951,8",08,"948,1",17
83,2022-06-01,9569A,CALANDA,TERUEL,466,"28,0","0,0","21,5",04:40,"34,5",15:10,21,"2,5","10,8",01:00,,"961,0",09,"958,0",16
84,2022-06-01,1505,LUGO AEROPUERTO,LUGO,445,"16,3","7,0","10,9",23:59,"21,7",14:40,25,"1,1","10,0",09:40,"2,4","963,5",Varias,"959,7",06
85,2022-06-01,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,912,"17,4","1,7","11,5",23:33,"23,3",11:42,26,"5,0","15,0",15:23,"9,4","911,3",23,"908,8",04
86,2022-06-01,7096B,HELLÍN,ALBACETE,605,"23,6","0,0","15,0",03:50,"32,1",14:30,04,"1,9","6,9",17:20,,"947,1",08,"943,9",17
87,2022-06-01,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"21,4","0,0","14,3",05:00,"28,6",13:00,,"3,3",,,"11,2","1014,1",Varias,"1012,1",18
88,2022-06-01,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"27,5","0,0","18,7",05:10,"36,3",16:50,26,"2,5","11,7",16:20,"12,3","984,4",08,"979,9",17
89,2022-06-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,5","0,0","18,0",04:34,"27,0",15:13,99,"1,7","7,2",Varias,"13,3","1012,6",Varias,"1009,5",18
90,2022-06-01,8500A,CASTELLÓ - ALMASSORA,CASTELLON,48,"22,8","0,0","18,8",03:00,"26,7",14:20,12,"2,2","6,4",11:10,"12,4","1010,5",07,"1008,0",18
91,2022-06-01,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"22,4","0,0","14,9",04:10,"29,8",13:50,25,"1,9","8,6",17:50,"12,4","1006,8",09,"1004,2",18
92,2022-06-01,5047E,BAZA,GRANADA,785,"22,0","0,0","10,2",05:00,"33,9",14:40,99,"2,8","8,6",Varias,"11,7","927,9",08,"923,9",17
93,2022-06-01,5972X,SAN FERNANDO,CADIZ,28,"21,4","0,0","18,0",06:00,"24,7",13:00,27,"3,1","8,6",15:20,,"1013,9",10,"1011,7",03
94,2022-06-01,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"17,6","1,9","14,3",23:50,"20,9",12:30,22,"1,1","8,9",08:50,,,,,
95,2022-06-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"21,3","0,0","18,2",03:58,"24,4",Varias,22,"3,9","9,2",12:58,"12,1","1015,1",00,"1012,5",18
96,2022-06-01,4061X,QUINTANAR DE LA ORDEN,TOLEDO,692,"22,8","0,0","16,3",05:20,"29,2",14:50,25,"3,1","10,6",12:50,,"936,9",08,"933,3",18
97,2022-06-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"16,6","0,0","7,7",04:00,"25,5",15:00,15,"2,2","10,6",10:10,,"903,1",11,"900,9",03
98,2022-06-01,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"19,6","0,4","10,9",00:20,"28,2",15:40,25,"0,6","8,3",14:20,,,,,
99,2022-06-01,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"22,2","0,0","17,6",05:10,"26,9",15:50,10,"2,5","10,0",13:50,,,,,
100,2022-06-01,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"17,6","0,3","10,7",04:58,"24,6",13:14,26,"6,7","15,0",12:51,"10,4","924,8",Varias,"922,6",02
101,2022-06-01,B346X,PORRERES,ILLES BALEARS,120,"23,0","0,0","14,2",04:30,"31,7",16:20,24,"1,9","6,4",12:30,,,,,
102,2022-06-01,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"17,0","4,8","9,3",05:10,"24,8",14:20,18,"4,7","15,0",13:30,"5,1","887,2",21,"885,1",03
103,2022-06-01,1221D,PAJARES-VALGRANDE,ASTURIAS,1480,"12,2","3,4","8,6",23:59,"15,8",12:20,20,"3,6","14,7",11:10,,,,,
104,2022-06-01,2775X,VILLARDECIERVOS,ZAMORA,850,"15,5","5,8","9,6",23:59,"21,4",13:10,22,"1,9","16,7",11:50,"4,8","918,6",Varias,"916,2",03
105,2022-06-01,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50,"24,8","0,0","19,4",Varias,"30,1",13:50,15,"3,3","8,6",14:10,"10,5","1009,8",07,"1006,6",17
106,2022-06-01,3434X,NAVALMORAL DE LA MATA,CACERES,269,"22,4","0,0","15,8",05:00,"29,1",13:40,26,"1,9","11,9",16:30,"4,3","984,2",10,"980,9",18
107,2022-06-01,1041A,ZUMAIA,GIPUZKOA,28,"18,9","0,0","14,6",05:00,"23,2",15:50,31,"5,0","15,0",18:10,,,,,
108,2022-06-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"19,8","0,9","16,2",04:55,"23,3",12:30,29,"2,8","10,8",18:35,"12,4","1015,1",21,"1009,9",17
109,2022-06-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,8","0,0","13,3",05:00,"30,2",14:40,24,"3,1","9,7",16:40,,"953,5",10,"950,2",17
110,2022-06-01,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"23,0",,"20,5",06:40,"25,4",14:00,26,"2,2","6,1",04:40,,,,,
111,2022-06-01,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295,"26,4","0,0","17,9",05:00,"35,0",15:50,21,"6,1","12,8",17:00,,"979,0",08,"974,8",17
112,2022-06-01,4386B,LLERENA,BADAJOZ,655,"20,5","0,0","14,1",05:20,"26,9",14:40,21,"6,1","12,8",08:50,"9,9","942,2",10,"939,9",18
113,2022-06-01,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"22,0","0,0","16,5",05:00,"27,5",13:50,19,"3,6","11,1",10:40,"5,0","992,8",08,"990,7",18
114,2022-06-01,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"21,8","0,0","18,7",10:20,"24,9",17:00,30,"3,6","8,6",05:30,,,,,
115,2022-06-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"21,8","0,0","11,9",03:40,"31,7",15:00,20,"3,1","11,9",16:00,,,,,
116,2022-06-01,3111D,SOMOSIERRA,MADRID,1450,"16,1","0,0","11,0",04:00,"21,2",14:50,88,"4,7","12,2",13:50,,,,,
117,2022-06-01,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"21,2","0,0","18,1",06:00,"24,3",12:20,32,"2,5","8,1",18:00,,"1017,2",23,"1013,5",02
118,2022-06-01,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"17,0","0,0","7,3",05:10,"26,7",Varias,99,"2,8","11,7",Varias,"11,8","897,2",11,"895,4",17
119,2022-06-01,8293X,XÀTIVA,VALENCIA,88,"25,7","0,0","17,0",05:30,"34,4",14:40,36,"1,7","8,3",16:20,"13,6","1005,3",08,"1001,0",Varias
120,2022-06-01,0372C,PORQUERES,GIRONA,157,"22,4","0,0","13,6",04:40,"31,2",12:10,19,"2,8","12,2",15:30,,,,,
121,2022-06-01,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"18,2","0,0","10,0",03:00,"26,3",14:20,23,"1,9","8,3",13:50,,"954,1",10,"951,3",18
122,2022-06-01,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"21,8","0,0","18,4",06:30,"25,2",13:49,28,"3,9","10,8",Varias,"7,5","1010,5",Varias,"1006,1",03
123,2022-06-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"23,0","0,0","17,9",03:25,"28,2",12:15,99,"3,6","7,2",Varias,"12,5","1008,6",Varias,"1005,4",18
124,2022-06-01,1735X,XINZO DE LIMIA,OURENSE,616,"14,9","2,3","7,7",23:59,"22,1",14:00,99,"2,2","8,3",Varias,,,,,
125,2022-06-01,5270B,JAÉN,JAEN,580,"22,0","0,0","15,2",05:10,"28,8",14:20,34,"3,6","10,6",13:00,"13,9","951,2",08,"947,6",17
126,2022-06-01,9563X,CASTELLFORT,CASTELLON,1220,"20,4","0,0","16,5",05:10,"24,4",13:10,,,,,,,,,
127,2022-06-01,1700X,O CARBALLIÑO,OURENSE,400,"17,7","14,9","12,0",23:59,"23,4",12:50,25,"0,6","4,7",12:00,,,,,
128,2022-06-01,3526X,CORIA,CACERES,313,"22,4","6,2","15,9",04:00,"28,8",17:00,23,"3,3","11,4",17:10,"5,1","979,5",09,"976,1",18
129,2022-06-01,1387,A CORUÑA,A CORUÑA,58,"19,6","5,4","16,2",23:59,"23,1",12:20,21,"1,9","8,1",16:10,"3,1","1006,8",22,"1002,8",06
130,2022-06-01,9381I,CALAMOCHA,TERUEL,890,"21,7","0,0","13,1",04:00,"30,3",14:10,26,"4,4","12,5",13:00,"10,7","915,8",Varias,"913,5",17
131,2022-06-01,4121,CIUDAD REAL,CIUDAD REAL,628,"23,7","0,0","17,3",05:20,"30,1",16:10,26,"2,8","11,1",15:40,"13,9","944,6",10,"941,2",18
132,2022-06-01,8177A,CHINCHILLA,ALBACETE,880,"22,0","0,0","13,0",05:30,"31,0",15:40,34,"1,7","8,1",16:10,,"917,1",Varias,"914,0",17
