,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
34,2022-04-01,4067,MADRIDEJOS,TOLEDO,690,"5,4","0,0","0,0",23:59,"10,9",15:50,28,"5,0","13,6",16:10,"11,1","937,2",24,"928,4",00
35,2022-04-01,8501,CASTELLÓ DE LA PLANA,CASTELLON,23,,"0,0",,,,,,,,,,,,,
36,2022-04-01,C689E,MASPALOMAS,LAS PALMAS,6,,"0,0",,,,,07,"5,0","15,3",12:20,,,,,
37,2022-04-01,1014A,SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,4,"7,2","4,7","4,7",05:50,"9,6",16:24,31,"3,1","16,9",19:54,"6,3","1019,1",Varias,"1012,6",00
38,2022-04-01,7031X,SAN JAVIER AEROPUERTO,MURCIA,4,"14,5","0,0","9,6",03:59,"19,4",14:18,33,"6,1","13,3",73:50,"7,6","1016,8",Varias,"1006,6",02
39,2022-04-01,7209,LORCA,MURCIA,312,"11,8","0,0","7,1",06:00,"16,4",13:10,06,"1,4","5,6",10:20,,,,,
40,2022-04-01,3519X,PLASENCIA,CACERES,415,"10,5","0,0","6,4",07:00,"14,6",15:00,32,"2,5","10,8",12:00,,,,,
41,2022-04-01,2755X,BENAVENTE,ZAMORA,715,"4,9","0,0","-0,3",06:00,"10,1",15:50,02,"4,4","10,8",11:20,"7,1","936,9",23,"929,2",00
42,2022-04-01,8175,ALBACETE BASE AÉREA,ALBACETE,702,"6,6","0,0","1,3",23:59,"11,8",15:40,32,"6,1","15,8",12:30,"9,6","935,5",24,"926,5",00
43,2022-04-01,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,626,"1,9","5,2","-1,3",23:59,"5,1",13:00,28,"5,0","15,6",15:50,,,,,
44,2022-04-01,6277B,ADRA,ALMERIA,8,"17,4","0,2","13,0",05:10,"21,9",09:40,27,"2,5","14,7",00:30,,"1016,2",24,"1008,4",02
45,2022-04-01,9170,"LOGROÑO, AEROPUERTO",LA RIOJA,353,"4,7","2,4","2,0",12:01,"7,4",14:26,35,"3,9","12,5",15:13,"4,9","976,2",Varias,"969,0",00
46,2022-04-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,"18,9","0,0","17,3",07:00,"20,5",13:10,07,"1,1","6,1",13:20,,"1017,2",00,"1012,7",Varias
47,2022-04-01,9111,BELORADO,BURGOS,820,"1,8","1,7","-1,1",05:40,"4,7",12:50,34,"3,3","11,1",14:10,,,,,
48,2022-04-01,5246,SANTA ELENA,JAEN,770,"7,9","0,0","4,0",23:59,"11,8",14:00,,,,,"6,9","928,1",24,"920,8",04
49,2022-04-01,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"14,0","0,0","8,8",,"19,2",,,,,,"8,9",,,,
50,2022-04-01,5181D,ARROYO DEL OJANCO,JAEN,580,,"0,0",,,,,,,,,,,,,
51,2022-04-01,B691Y,SA POBLA,ILLES BALEARS,40,"10,2","1,4","7,6",11:10,"12,7",03:10,28,"3,9","13,3",06:10,"4,3","1008,1",22,"997,5",03
52,2022-04-01,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,"7,0","7,0","4,5",13:40,"9,6",00:30,32,"5,0","19,4",05:20,,"1018,0",23,"1011,6",00
53,2022-04-01,3260B,TOLEDO,TOLEDO,515,"8,2","0,0","3,7",23:30,"12,8",14:40,35,"3,6","11,4",15:10,"9,3","958,4",24,"949,2",00
54,2022-04-01,1249I,OVIEDO,ASTURIAS,336,"5,8","6,7","2,0",23:59,"9,5",14:00,,,,,"3,6","983,0",23,"977,0",00
55,2022-04-01,1283U,CABO BUSTO,ASTURIAS,60,"8,0","4,2","5,2",23:20,"10,9",12:20,36,"2,2","16,1",06:40,"7,1","1016,3",21,"1010,2",01
56,2022-04-01,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"9,5","0,0","4,8",03:00,"14,2",14:40,32,"4,4","9,7",11:30,"12,1","769,1",00,"765,4",24
57,2022-04-01,1083L,CASTRO URDIALES,CANTABRIA,45,"7,4","8,9","4,5",10:50,"10,4",15:00,35,"6,4","19,2",03:50,,,,,
58,2022-04-01,2117D,ARANDA DE DUERO,BURGOS,790,"1,8","0,0","-2,7",23:59,"6,3",14:30,34,"2,8","11,7",09:50,"6,8","927,8",24,"919,5",00
59,2022-04-01,5514,GRANADA BASE AÉREA,GRANADA,687,"9,8","0,0","4,9",23:59,"14,6",15:50,36,"2,5","8,3",14:15,"7,9","935,5",24,"931,1",00
60,2022-04-01,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"2,6","0,0","0,0",23:59,"5,2",13:40,32,"12,8","28,9",08:20,,,,,
61,2022-04-01,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"-4,1","3,6","-6,8",08:00,"-1,4",00:10,07,"5,6","14,2",06:20,"8,1","800,9",22,"796,0",Varias
62,2022-04-01,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"13,5","0,0","7,9",06:10,"19,1",13:30,28,"2,8","9,4",12:30,,"1012,8",10,"1010,2",05
