,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
34,2022-09-01,8501,CASTELLÓ DE LA PLANA,CASTELLON,23,,"0,0",,,,,,,,,,,,,
35,2022-09-01,C689E,MASPALOMAS,LAS PALMAS,6,,"0,0",,,,,12,"5,0","14,7",03:10,,,,,
36,2022-09-01,1014A,SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,4,"23,5","0,8","20,3",05:46,"26,7",12:16,02,"2,2","6,1",Varias,"4,5","1017,6",00,"1013,3",16
37,2022-09-01,7031X,SAN JAVIER AEROPUERTO,MURCIA,4,"27,6","0,0","23,4",05:48,"31,7",11:00,99,"2,2","7,2",Varias,"9,2","1014,2",Varias,"1010,8",19
38,2022-09-01,7209,LORCA,MURCIA,312,"28,8","0,0","21,4",06:00,"36,3",12:50,17,"0,8","7,5",13:10,,,,,
39,2022-09-01,3519X,PLASENCIA,CACERES,415,"25,6","0,0","18,4",07:00,"32,8",16:00,27,"1,9","8,9",19:50,,,,,
40,2022-09-01,2755X,BENAVENTE,ZAMORA,715,"22,6","0,0","14,5",06:00,"30,7",15:20,33,"2,2","9,2",21:40,"11,0","936,0",00,"931,7",17
41,2022-09-01,8175,ALBACETE BASE AÉREA,ALBACETE,702,"23,0","0,0","14,2",05:50,"31,7",13:40,29,"2,2","8,6",11:30,"9,0","936,8",00,"933,7",18
42,2022-09-01,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,626,"22,6","0,0","13,9",05:40,"31,2",16:20,17,"1,7","7,2",13:10,,,,,
43,2022-09-01,6277B,ADRA,ALMERIA,8,"26,7","0,4","24,4",02:00,"29,0",10:10,22,"3,6","9,2",15:00,,"1014,0",00,"1009,5",17
44,2022-09-01,9170,"LOGROÑO, AEROPUERTO",LA RIOJA,353,"23,5","0,0","14,7",05:35,"32,3",16:04,27,"1,1","7,2",20:56,"11,8","975,9",00,"969,1",17
45,2022-09-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,"24,8","0,0","23,1",05:30,"26,6",17:50,30,"1,9","9,2",06:30,,"1016,3",23,"1011,8",07
46,2022-09-01,9111,BELORADO,BURGOS,820,"22,3","0,0","14,4",23:59,"30,2",15:30,25,"2,8","9,2",14:40,,,,,
47,2022-09-01,5246,SANTA ELENA,JAEN,770,"25,6","0,0","18,1",06:00,"33,0",13:20,,,,,,"930,2",00,"927,2",16
48,2022-09-01,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"26,1","0,0","21,5",,"30,7",,,,,,"7,0",,,,
49,2022-09-01,5181D,ARROYO DEL OJANCO,JAEN,580,"26,0","0,0","18,7",05:50,"33,4",14:30,,,,,,"944,4",00,"940,7",17
50,2022-09-01,B691Y,SA POBLA,ILLES BALEARS,40,"26,6","0,0","20,9",05:00,"32,2",11:20,03,"2,5","8,3",13:10,"10,5","1011,1",00,"1008,0",Varias
51,2022-09-01,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,"21,2","0,1","18,1",03:40,"24,3",14:00,28,"1,4","6,1",19:50,,"1013,6",00,"1010,5",16
52,2022-09-01,3260B,TOLEDO,TOLEDO,515,"25,8","0,0","17,5",06:00,"34,1",14:10,29,"2,5","10,0",15:00,"11,1","956,8",00,"953,1",Varias
53,2022-09-01,1249I,OVIEDO,ASTURIAS,336,"19,0","0,0","14,9",Varias,"23,2",12:00,01,"1,9","7,5",16:20,"6,3","979,6",00,"976,9",18
54,2022-09-01,1283U,CABO BUSTO,ASTURIAS,60,"18,6","0,2","15,0",06:10,"22,3",12:40,28,"2,5","7,2",15:40,"7,6","1010,5",00,"1008,2",06
55,2022-09-01,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"13,6","1,0","11,0",Varias,"16,1",10:20,16,"8,9","17,8",04:30,"3,7","774,7",22,"771,3",05
56,2022-09-01,1083L,CASTRO URDIALES,CANTABRIA,45,"22,8","0,1","20,0",23:20,"25,6",09:20,10,"1,7","5,0",09:20,,,,,
57,2022-09-01,2117D,ARANDA DE DUERO,BURGOS,790,"19,0","0,0","8,6",06:00,"29,5",14:40,27,"1,4","7,8",17:00,"6,1","927,9",00,"924,0",16
58,2022-09-01,5514,GRANADA BASE AÉREA,GRANADA,687,"25,0","0,0","16,9",06:30,"33,1",12:30,31,"2,5","7,5",14:30,"6,0","938,8",00,"935,2",16
59,2022-09-01,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"22,4","0,0","18,4",05:40,"26,5",13:10,20,"3,9","8,3",18:10,,,,,
60,2022-09-01,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"15,0","0,0","10,2",22:30,"19,9",14:50,29,"5,3","11,7",14:40,"11,7","808,8",00,"806,5",06
61,2022-09-01,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"22,4","0,0","18,3",06:40,"26,5",14:00,24,"2,8","7,5",16:30,,"1012,6",11,"1009,5",19
